2023-01-15T15:57:20,940 [INFO ] main org.pytorch.serve.servingsdk.impl.PluginsManager -  Loading snapshot serializer plugin...
2023-01-15T15:57:20,940 [INFO ] main org.pytorch.serve.servingsdk.impl.PluginsManager -  Loading snapshot serializer plugin...
2023-01-15T15:57:20,987 [INFO ] main org.pytorch.serve.servingsdk.impl.PluginsManager - Initializing plugins manager...
2023-01-15T15:57:20,987 [INFO ] main org.pytorch.serve.servingsdk.impl.PluginsManager - Initializing plugins manager...
2023-01-15T15:57:21,411 [INFO ] main org.pytorch.serve.ModelServer - 
Torchserve version: 0.7.0
TS Home: /home/denisa/anaconda3/envs/my_environment/lib/python3.10/site-packages
Current directory: /home/denisa/MLOPS/final_ex
Temp directory: /tmp
Metrics config path: /home/denisa/anaconda3/envs/my_environment/lib/python3.10/site-packages/ts/configs/metrics.yaml
Number of GPUs: 0
Number of CPUs: 12
Max heap size: 1952 M
Python executable: /home/denisa/anaconda3/envs/my_environment/bin/python3.10
Config file: N/A
Inference address: http://127.0.0.1:8080
Management address: http://127.0.0.1:8081
Metrics address: http://127.0.0.1:8082
Model Store: /home/denisa/MLOPS/final_ex/model_store
Initial Models: N/A
Log dir: /home/denisa/MLOPS/final_ex/logs
Metrics dir: /home/denisa/MLOPS/final_ex/logs
Netty threads: 0
Netty client threads: 0
Default workers per model: 12
Blacklist Regex: N/A
Maximum Response Size: 6553500
Maximum Request Size: 6553500
Limit Maximum Image Pixels: true
Prefer direct buffer: false
Allowed Urls: [file://.*|http(s)?://.*]
Custom python dependency for model allowed: false
Metrics report format: prometheus
Enable metrics API: true
Workflow Store: /home/denisa/MLOPS/final_ex/model_store
Model config: N/A
2023-01-15T15:57:21,411 [INFO ] main org.pytorch.serve.ModelServer - 
Torchserve version: 0.7.0
TS Home: /home/denisa/anaconda3/envs/my_environment/lib/python3.10/site-packages
Current directory: /home/denisa/MLOPS/final_ex
Temp directory: /tmp
Metrics config path: /home/denisa/anaconda3/envs/my_environment/lib/python3.10/site-packages/ts/configs/metrics.yaml
Number of GPUs: 0
Number of CPUs: 12
Max heap size: 1952 M
Python executable: /home/denisa/anaconda3/envs/my_environment/bin/python3.10
Config file: N/A
Inference address: http://127.0.0.1:8080
Management address: http://127.0.0.1:8081
Metrics address: http://127.0.0.1:8082
Model Store: /home/denisa/MLOPS/final_ex/model_store
Initial Models: N/A
Log dir: /home/denisa/MLOPS/final_ex/logs
Metrics dir: /home/denisa/MLOPS/final_ex/logs
Netty threads: 0
Netty client threads: 0
Default workers per model: 12
Blacklist Regex: N/A
Maximum Response Size: 6553500
Maximum Request Size: 6553500
Limit Maximum Image Pixels: true
Prefer direct buffer: false
Allowed Urls: [file://.*|http(s)?://.*]
Custom python dependency for model allowed: false
Metrics report format: prometheus
Enable metrics API: true
Workflow Store: /home/denisa/MLOPS/final_ex/model_store
Model config: N/A
2023-01-15T15:57:21,620 [INFO ] main org.pytorch.serve.ModelServer - Initialize Inference server with: EpollServerSocketChannel.
2023-01-15T15:57:21,620 [INFO ] main org.pytorch.serve.ModelServer - Initialize Inference server with: EpollServerSocketChannel.
2023-01-15T15:57:21,786 [INFO ] main org.pytorch.serve.ModelServer - Inference API bind to: http://127.0.0.1:8080
2023-01-15T15:57:21,786 [INFO ] main org.pytorch.serve.ModelServer - Inference API bind to: http://127.0.0.1:8080
2023-01-15T15:57:21,787 [INFO ] main org.pytorch.serve.ModelServer - Initialize Management server with: EpollServerSocketChannel.
2023-01-15T15:57:21,787 [INFO ] main org.pytorch.serve.ModelServer - Initialize Management server with: EpollServerSocketChannel.
2023-01-15T15:57:21,788 [INFO ] main org.pytorch.serve.ModelServer - Management API bind to: http://127.0.0.1:8081
2023-01-15T15:57:21,788 [INFO ] main org.pytorch.serve.ModelServer - Management API bind to: http://127.0.0.1:8081
2023-01-15T15:57:21,788 [INFO ] main org.pytorch.serve.ModelServer - Initialize Metrics server with: EpollServerSocketChannel.
2023-01-15T15:57:21,788 [INFO ] main org.pytorch.serve.ModelServer - Initialize Metrics server with: EpollServerSocketChannel.
2023-01-15T15:57:21,789 [INFO ] main org.pytorch.serve.ModelServer - Metrics API bind to: http://127.0.0.1:8082
2023-01-15T15:57:21,789 [INFO ] main org.pytorch.serve.ModelServer - Metrics API bind to: http://127.0.0.1:8082
2023-01-15T17:10:22,546 [INFO ] pool-3-thread-1 TS_METRICS - MemoryAvailable.Megabytes:2806.7734375|#Level:Host|#hostname:denisa-vm,timestamp:1673799022
2023-01-15T17:10:22,546 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUsed.Megabytes:4044.38671875|#Level:Host|#hostname:denisa-vm,timestamp:1673799022
2023-01-15T17:10:22,546 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUtilization.Percent:64.0|#Level:Host|#hostname:denisa-vm,timestamp:1673799022
2023-01-15T17:11:22,545 [INFO ] pool-3-thread-1 TS_METRICS - CPUUtilization.Percent:0.0|#Level:Host|#hostname:denisa-vm,timestamp:1673799082
2023-01-15T17:11:22,545 [INFO ] pool-3-thread-1 TS_METRICS - DiskAvailable.Gigabytes:5.192981719970703|#Level:Host|#hostname:denisa-vm,timestamp:1673799082
2023-01-15T17:11:22,545 [INFO ] pool-3-thread-1 TS_METRICS - DiskUsage.Gigabytes:32.272247314453125|#Level:Host|#hostname:denisa-vm,timestamp:1673799082
2023-01-15T17:11:22,546 [INFO ] pool-3-thread-1 TS_METRICS - DiskUtilization.Percent:86.1|#Level:Host|#hostname:denisa-vm,timestamp:1673799082
2023-01-15T17:11:22,546 [INFO ] pool-3-thread-1 TS_METRICS - MemoryAvailable.Megabytes:2790.1015625|#Level:Host|#hostname:denisa-vm,timestamp:1673799082
2023-01-15T17:11:22,546 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUsed.Megabytes:4070.625|#Level:Host|#hostname:denisa-vm,timestamp:1673799082
2023-01-15T17:11:22,546 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUtilization.Percent:64.3|#Level:Host|#hostname:denisa-vm,timestamp:1673799082
2023-01-15T17:12:22,559 [INFO ] pool-3-thread-1 TS_METRICS - CPUUtilization.Percent:0.0|#Level:Host|#hostname:denisa-vm,timestamp:1673799142
2023-01-15T17:12:22,560 [INFO ] pool-3-thread-1 TS_METRICS - DiskAvailable.Gigabytes:5.180942535400391|#Level:Host|#hostname:denisa-vm,timestamp:1673799142
2023-01-15T17:12:22,560 [INFO ] pool-3-thread-1 TS_METRICS - DiskUsage.Gigabytes:32.28428649902344|#Level:Host|#hostname:denisa-vm,timestamp:1673799142
2023-01-15T17:12:22,560 [INFO ] pool-3-thread-1 TS_METRICS - DiskUtilization.Percent:86.2|#Level:Host|#hostname:denisa-vm,timestamp:1673799142
2023-01-15T17:12:22,560 [INFO ] pool-3-thread-1 TS_METRICS - MemoryAvailable.Megabytes:2813.37890625|#Level:Host|#hostname:denisa-vm,timestamp:1673799142
2023-01-15T17:12:22,560 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUsed.Megabytes:4044.43359375|#Level:Host|#hostname:denisa-vm,timestamp:1673799142
2023-01-15T17:12:22,560 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUtilization.Percent:64.0|#Level:Host|#hostname:denisa-vm,timestamp:1673799142
2023-01-15T17:13:22,545 [INFO ] pool-3-thread-1 TS_METRICS - CPUUtilization.Percent:0.0|#Level:Host|#hostname:denisa-vm,timestamp:1673799202
2023-01-15T17:13:22,545 [INFO ] pool-3-thread-1 TS_METRICS - DiskAvailable.Gigabytes:5.964878082275391|#Level:Host|#hostname:denisa-vm,timestamp:1673799202
2023-01-15T17:13:22,546 [INFO ] pool-3-thread-1 TS_METRICS - DiskUsage.Gigabytes:31.500350952148438|#Level:Host|#hostname:denisa-vm,timestamp:1673799202
2023-01-15T17:13:22,546 [INFO ] pool-3-thread-1 TS_METRICS - DiskUtilization.Percent:84.1|#Level:Host|#hostname:denisa-vm,timestamp:1673799202
2023-01-15T17:13:22,546 [INFO ] pool-3-thread-1 TS_METRICS - MemoryAvailable.Megabytes:2870.0078125|#Level:Host|#hostname:denisa-vm,timestamp:1673799202
2023-01-15T17:13:22,546 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUsed.Megabytes:3989.95703125|#Level:Host|#hostname:denisa-vm,timestamp:1673799202
2023-01-15T17:13:22,546 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUtilization.Percent:63.2|#Level:Host|#hostname:denisa-vm,timestamp:1673799202
2023-01-15T17:14:22,603 [INFO ] pool-3-thread-2 TS_METRICS - CPUUtilization.Percent:0.0|#Level:Host|#hostname:denisa-vm,timestamp:1673799262
2023-01-15T17:14:22,603 [INFO ] pool-3-thread-2 TS_METRICS - DiskAvailable.Gigabytes:5.964878082275391|#Level:Host|#hostname:denisa-vm,timestamp:1673799262
2023-01-15T17:14:22,603 [INFO ] pool-3-thread-2 TS_METRICS - DiskUsage.Gigabytes:31.500350952148438|#Level:Host|#hostname:denisa-vm,timestamp:1673799262
2023-01-15T17:14:22,603 [INFO ] pool-3-thread-2 TS_METRICS - DiskUtilization.Percent:84.1|#Level:Host|#hostname:denisa-vm,timestamp:1673799262
2023-01-15T17:14:22,603 [INFO ] pool-3-thread-2 TS_METRICS - MemoryAvailable.Megabytes:2832.53515625|#Level:Host|#hostname:denisa-vm,timestamp:1673799262
2023-01-15T17:14:22,603 [INFO ] pool-3-thread-2 TS_METRICS - MemoryUsed.Megabytes:4032.13671875|#Level:Host|#hostname:denisa-vm,timestamp:1673799262
2023-01-15T17:14:22,603 [INFO ] pool-3-thread-2 TS_METRICS - MemoryUtilization.Percent:63.7|#Level:Host|#hostname:denisa-vm,timestamp:1673799262
2023-01-15T17:15:22,582 [INFO ] pool-3-thread-2 TS_METRICS - CPUUtilization.Percent:0.0|#Level:Host|#hostname:denisa-vm,timestamp:1673799322
2023-01-15T17:15:22,582 [INFO ] pool-3-thread-2 TS_METRICS - DiskAvailable.Gigabytes:5.964878082275391|#Level:Host|#hostname:denisa-vm,timestamp:1673799322
2023-01-15T17:15:22,616 [INFO ] pool-3-thread-2 TS_METRICS - DiskUsage.Gigabytes:31.500350952148438|#Level:Host|#hostname:denisa-vm,timestamp:1673799322
2023-01-15T17:15:22,617 [INFO ] pool-3-thread-2 TS_METRICS - DiskUtilization.Percent:84.1|#Level:Host|#hostname:denisa-vm,timestamp:1673799322
2023-01-15T17:15:22,617 [INFO ] pool-3-thread-2 TS_METRICS - MemoryAvailable.Megabytes:2846.5859375|#Level:Host|#hostname:denisa-vm,timestamp:1673799322
2023-01-15T17:15:22,618 [INFO ] pool-3-thread-2 TS_METRICS - MemoryUsed.Megabytes:4017.3828125|#Level:Host|#hostname:denisa-vm,timestamp:1673799322
2023-01-15T17:15:22,618 [INFO ] pool-3-thread-2 TS_METRICS - MemoryUtilization.Percent:63.5|#Level:Host|#hostname:denisa-vm,timestamp:1673799322
2023-01-15T17:16:22,585 [INFO ] pool-3-thread-2 TS_METRICS - CPUUtilization.Percent:50.0|#Level:Host|#hostname:denisa-vm,timestamp:1673799382
2023-01-15T17:16:22,586 [INFO ] pool-3-thread-2 TS_METRICS - DiskAvailable.Gigabytes:5.964878082275391|#Level:Host|#hostname:denisa-vm,timestamp:1673799382
2023-01-15T17:16:22,586 [INFO ] pool-3-thread-2 TS_METRICS - DiskUsage.Gigabytes:31.500350952148438|#Level:Host|#hostname:denisa-vm,timestamp:1673799382
2023-01-15T17:16:22,586 [INFO ] pool-3-thread-2 TS_METRICS - DiskUtilization.Percent:84.1|#Level:Host|#hostname:denisa-vm,timestamp:1673799382
2023-01-15T17:16:22,586 [INFO ] pool-3-thread-2 TS_METRICS - MemoryAvailable.Megabytes:2836.734375|#Level:Host|#hostname:denisa-vm,timestamp:1673799382
2023-01-15T17:16:22,586 [INFO ] pool-3-thread-2 TS_METRICS - MemoryUsed.Megabytes:4032.58984375|#Level:Host|#hostname:denisa-vm,timestamp:1673799382
2023-01-15T17:16:22,586 [INFO ] pool-3-thread-2 TS_METRICS - MemoryUtilization.Percent:63.7|#Level:Host|#hostname:denisa-vm,timestamp:1673799382
2023-01-15T17:17:22,582 [INFO ] pool-3-thread-1 TS_METRICS - CPUUtilization.Percent:25.0|#Level:Host|#hostname:denisa-vm,timestamp:1673799442
2023-01-15T17:17:22,582 [INFO ] pool-3-thread-1 TS_METRICS - DiskAvailable.Gigabytes:5.964874267578125|#Level:Host|#hostname:denisa-vm,timestamp:1673799442
2023-01-15T17:17:22,582 [INFO ] pool-3-thread-1 TS_METRICS - DiskUsage.Gigabytes:31.500354766845703|#Level:Host|#hostname:denisa-vm,timestamp:1673799442
2023-01-15T17:17:22,582 [INFO ] pool-3-thread-1 TS_METRICS - DiskUtilization.Percent:84.1|#Level:Host|#hostname:denisa-vm,timestamp:1673799442
2023-01-15T17:17:22,582 [INFO ] pool-3-thread-1 TS_METRICS - MemoryAvailable.Megabytes:2877.91796875|#Level:Host|#hostname:denisa-vm,timestamp:1673799442
2023-01-15T17:17:22,583 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUsed.Megabytes:3989.62890625|#Level:Host|#hostname:denisa-vm,timestamp:1673799442
2023-01-15T17:17:22,583 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUtilization.Percent:63.1|#Level:Host|#hostname:denisa-vm,timestamp:1673799442
2023-01-15T17:18:22,574 [INFO ] pool-3-thread-1 TS_METRICS - CPUUtilization.Percent:33.3|#Level:Host|#hostname:denisa-vm,timestamp:1673799502
2023-01-15T17:18:22,575 [INFO ] pool-3-thread-1 TS_METRICS - DiskAvailable.Gigabytes:5.964874267578125|#Level:Host|#hostname:denisa-vm,timestamp:1673799502
2023-01-15T17:18:22,575 [INFO ] pool-3-thread-1 TS_METRICS - DiskUsage.Gigabytes:31.500354766845703|#Level:Host|#hostname:denisa-vm,timestamp:1673799502
2023-01-15T17:18:22,575 [INFO ] pool-3-thread-1 TS_METRICS - DiskUtilization.Percent:84.1|#Level:Host|#hostname:denisa-vm,timestamp:1673799502
2023-01-15T17:18:22,575 [INFO ] pool-3-thread-1 TS_METRICS - MemoryAvailable.Megabytes:2863.6796875|#Level:Host|#hostname:denisa-vm,timestamp:1673799502
2023-01-15T17:18:22,575 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUsed.Megabytes:4005.94921875|#Level:Host|#hostname:denisa-vm,timestamp:1673799502
2023-01-15T17:18:22,575 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUtilization.Percent:63.3|#Level:Host|#hostname:denisa-vm,timestamp:1673799502
2023-01-15T17:19:22,565 [INFO ] pool-3-thread-1 TS_METRICS - CPUUtilization.Percent:33.3|#Level:Host|#hostname:denisa-vm,timestamp:1673799562
2023-01-15T17:19:22,565 [INFO ] pool-3-thread-1 TS_METRICS - DiskAvailable.Gigabytes:5.964870452880859|#Level:Host|#hostname:denisa-vm,timestamp:1673799562
2023-01-15T17:19:22,565 [INFO ] pool-3-thread-1 TS_METRICS - DiskUsage.Gigabytes:31.50035858154297|#Level:Host|#hostname:denisa-vm,timestamp:1673799562
2023-01-15T17:19:22,565 [INFO ] pool-3-thread-1 TS_METRICS - DiskUtilization.Percent:84.1|#Level:Host|#hostname:denisa-vm,timestamp:1673799562
2023-01-15T17:19:22,565 [INFO ] pool-3-thread-1 TS_METRICS - MemoryAvailable.Megabytes:2822.37109375|#Level:Host|#hostname:denisa-vm,timestamp:1673799562
2023-01-15T17:19:22,566 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUsed.Megabytes:4032.078125|#Level:Host|#hostname:denisa-vm,timestamp:1673799562
2023-01-15T17:19:22,566 [INFO ] pool-3-thread-1 TS_METRICS - MemoryUtilization.Percent:63.8|#Level:Host|#hostname:denisa-vm,timestamp:1673799562
2023-01-15T17:20:22,581 [INFO ] pool-3-thread-2 TS_METRICS - CPUUtilization.Percent:33.3|#Level:Host|#hostname:denisa-vm,timestamp:1673799622
2023-01-15T17:20:22,581 [INFO ] pool-3-thread-2 TS_METRICS - DiskAvailable.Gigabytes:6.030517578125|#Level:Host|#hostname:denisa-vm,timestamp:1673799622
2023-01-15T17:20:22,581 [INFO ] pool-3-thread-2 TS_METRICS - DiskUsage.Gigabytes:31.434711456298828|#Level:Host|#hostname:denisa-vm,timestamp:1673799622
2023-01-15T17:20:22,581 [INFO ] pool-3-thread-2 TS_METRICS - DiskUtilization.Percent:83.9|#Level:Host|#hostname:denisa-vm,timestamp:1673799622
2023-01-15T17:20:22,581 [INFO ] pool-3-thread-2 TS_METRICS - MemoryAvailable.Megabytes:6131.234375|#Level:Host|#hostname:denisa-vm,timestamp:1673799622
2023-01-15T17:20:22,581 [INFO ] pool-3-thread-2 TS_METRICS - MemoryUsed.Megabytes:1115.42578125|#Level:Host|#hostname:denisa-vm,timestamp:1673799622
2023-01-15T17:20:22,581 [INFO ] pool-3-thread-2 TS_METRICS - MemoryUtilization.Percent:21.5|#Level:Host|#hostname:denisa-vm,timestamp:1673799622
